task,cell,repeat_id,outer_seed_requested,outer_split_seed,outer_split_signature,n_compounds,n_positive,n_negative
NR-Aromatase,MCF7,14,16042,16042,630a911f6f749e3f34a3e57376a9c29addda28272c5df961b7a4c673f02290fa,1021,76,945
NR-Aromatase,MCF7,15,17042,17042,d4319e704bc9c0d8e385a0709d776d5e4001e66404bbac21c8d0ef57ee7ab8a3,1021,76,945
NR-Aromatase,MCF7,16,18042,18042,28f1478e8ce06d7d8ef8d9ea352a1fb6826ca18919fb46f8bbcd948f979b17ce,1021,76,945
NR-Aromatase,MCF7,17,19042,19042,12b8678bdac7c19b6bd85c3ffa79609001375e30e959b5cea6ba1821e3b6407d,1021,76,945
NR-Aromatase,MCF7,18,20042,20042,38a25c91e5cc42969f91c10bef72a3f4afb7a5211681a2bf17637e79763cf262,1021,76,945
NR-Aromatase,MCF7,19,21042,21042,5d5216fe17b8ec834b33a2da1ee17bbdbc7d1b035b9fc3906b437a51a3585491,1021,76,945
NR-ER,MCF7,0,2042,2042,cc6152383a8b2a3c2ad5b1b9407b0ffe7c69d130374e46f79e90290aef625802,1067,155,912
NR-ER,MCF7,1,3042,3042,9fb37a792454401ebf82ff42f4268aa5d1b4129b60c3b7439ecbe08d2421ad46,1067,155,912
NR-ER,MCF7,2,4042,4042,2369cba3df5f52a2399d8dcf4b293934248341fbedbd5f6706d6437833cd0251,1067,155,912
NR-ER,MCF7,3,5042,5042,0ac9af9fb22cb645127c4ab064ba5ad25abdbb6603cda95377ad77ad895aaee8,1067,155,912
NR-ER,MCF7,4,6042,6042,766af376efe701a3cb4dda93b5f937359c73153040a1fd5d8b24407296378981,1067,155,912
NR-ER,MCF7,5,7042,7042,9979cac0966863b4170efd66582bbe36f645e7cc55b073ea1210426dba927240,1067,155,912
NR-ER,MCF7,6,8042,8042,9c2800561df0b138493963ffc776844da4391de332ae9619670fb9a3a57c4a55,1067,155,912
NR-ER,MCF7,7,9042,9042,d1c7c8c70ab2a65b9fcbd272ac32832f6b0a88ba84b4244e2a434b024444c653,1067,155,912
NR-ER,MCF7,8,10042,10042,429dedecb4c3683ea4dab6597bcce05a765ef5cf35c6493a56862344cfb32682,1067,155,912
NR-ER,MCF7,9,11042,11042,d8d460ab9784097a8482db8f857ceeec124f5d4e0040dd7d1076bef7029510c2,1067,155,912
NR-ER,MCF7,10,12042,12042,cd0ad5d5b5363ff6f07fe32e4c813e8be534f1b1f2290e0b78a584703447e080,1067,155,912
NR-ER,MCF7,11,13042,13042,281ecd4afe4d002939f5f1e934dba88c4a783fb2acc8bb68b58a72900f758103,1067,155,912
NR-ER,MCF7,12,14042,14042,bb2402739995a16d3e3b7f42720ee366ef81007e7c601dc493cf9925d7dfc383,1067,155,912
NR-ER,MCF7,13,15042,15042,04b4e29cf72ee39b3005539617c721032cbfb0550a0c24bfc421464cffd212ab,1067,155,912
NR-ER,MCF7,14,16042,16042,ab5b676ff3257ead5dfce8514ece02cefa57b2a8e90a8e62ef71be1498f8a5ba,1067,155,912
NR-ER,MCF7,15,17042,17042,660c5f241d78cd68f584537f068e68b152217a977f0a4f7616847f33191813cc,1067,155,912
NR-ER,MCF7,16,18042,18042,77c2c6792322da3026ef9cdc3b0e15298960c8c32f7f17a36e05315831218ff8,1067,155,912
NR-ER,MCF7,17,19042,19042,b9d20b42fdde6a4ee2e97bf31f8171a1b5277720992556ca78acf8df5d873f49,1067,155,912
NR-ER,MCF7,18,20042,20042,536ae0cf2d542998a641273f9bf63ee2e97a2ef43c8d3f94162622e7454ece1f,1067,155,912
NR-ER,MCF7,19,21042,21042,44b0bb77be81e407e8acefeb082d08cecac9a435e093f97dd27e22584ba51b6e,1067,155,912
NR-ER-LBD,MCF7,0,2042,2042,5df76de899e70012c1b69fe20a98ede333f9361bef92ff894ee40c354e6b0385,1194,61,1133
NR-ER-LBD,MCF7,1,3042,3042,90455f1a2b1df67c48db5404573d1d99fe5a2a73ea0cdfd3f82ba45b8c3523da,1194,61,1133
NR-ER-LBD,MCF7,2,4042,4042,91f26a2c2aa19d41c2836433b8b8e4c54cd6dc1a936889d738ba8fa4afef5ec6,1194,61,1133
NR-ER-LBD,MCF7,3,5042,5042,c4b7654bacc4c57aec695ce646fd098e8649b4ec623b82570b3a851ae6730fb7,1194,61,1133
NR-ER-LBD,MCF7,4,6042,6042,6fb3b031e531a5d35652f0319125658d10b6558c534ffa92d17b3ffdfcf2ab69,1194,61,1133
NR-ER-LBD,MCF7,5,7042,7042,b08f307bc1a9aef4db49be72388e80eccd29a125bb1d6824bac85cc582ae4ded,1194,61,1133
NR-ER-LBD,MCF7,6,8042,8042,9770449ffd0e961df90ce6391e1f1afd3e21281a68a4622b047cf815ee9b005c,1194,61,1133
NR-ER-LBD,MCF7,7,9042,9042,f4ae51844a6fa95bbf237f9909092e1b2710596b48df4e27ba35ba24a68234f6,1194,61,1133
NR-ER-LBD,MCF7,8,10042,10042,93d0f2a1f7d0353d3c5f6c9dc7afe9dd8713d9ee7c0bad381ad9fe2d80d4a08c,1194,61,1133
NR-ER-LBD,MCF7,9,11042,11043,7bf4dee2c60a3b749a2659bd70533eba0a0dc1fc84d66c28fc0bd11da0c0ea6d,1194,61,1133
NR-ER-LBD,MCF7,10,12042,12042,aa2530e3fa58f83791a987290edd755ec7d4e258bdf2b313f6da118ad8722111,1194,61,1133
NR-ER-LBD,MCF7,11,13042,13042,b0cb3262dd8e00205aac2fb40cdb64a6c0334400a4ba51a7d66a9fb6012626f4,1194,61,1133
NR-ER-LBD,MCF7,12,14042,14042,e726972209211aecaec9bcce471e287d40a99e758c4524fab139b16b925bb6f4,1194,61,1133
NR-ER-LBD,MCF7,13,15042,15042,97aa27544f5075756b1d483f7e7617ebd299de4d5db86d447e171e5f00f994ae,1194,61,1133
NR-ER-LBD,MCF7,14,16042,16042,ca550058b0529e2023cf022a63a8f45022c152f901af3b2040d7b56622356481,1194,61,1133
NR-ER-LBD,MCF7,15,17042,17042,d744bde7d00836747e294569feb00862954ad2ab6f36841f73c40289dc4c2af0,1194,61,1133
NR-ER-LBD,MCF7,16,18042,18042,aba4dc131dc7950e6ec321613f241ca69d1d52e4e552e824fc61f8990192a529,1194,61,1133
NR-ER-LBD,MCF7,17,19042,19042,f199c4839c1da3c4a9f739ff76e72da7bce0fec82d83c2eae1cba3a2a1425a69,1194,61,1133
NR-ER-LBD,MCF7,18,20042,20042,f9ea83a4e7d9d57d3c84cff2739750e029073bc79b2b9ae34cd59cf343cbc6f3,1194,61,1133
NR-ER-LBD,MCF7,19,21042,21042,fbac750029e8bb94ab15f5a0eb17cdd036f7b48e053358cca4e97060b0be66fa,1194,61,1133
NR-PPAR-gamma,MCF7,0,2042,2042,a9b4f89eeaef1fd79af73203238d061e4ca512c489754b24522211fe2a0e3d2d,1073,34,1039
NR-PPAR-gamma,MCF7,1,3042,3042,9a6e28f960f129536934b7a092e22cf9bdb3994b78fb5ea72445709680c0133b,1073,34,1039
NR-PPAR-gamma,MCF7,2,4042,4042,443b53a03e435de4ef47ab63923c3be8a5ced1dbc679109190f9fb34f4d952db,1073,34,1039
NR-PPAR-gamma,MCF7,3,5042,5045,a54a7d4db7cd25cde11d4a73120ad73d1ab6abf40844d5c3634394ec15f28338,1073,34,1039
NR-PPAR-gamma,MCF7,4,6042,6042,e2824eb3be5b4c35959b704167be9e7acf8a4a58098ce3f5471c358f83b3dc73,1073,34,1039
NR-PPAR-gamma,MCF7,5,7042,7043,da0e8028c8f63b80bb26dafe5e656cdacaac988aa9bcbc592a1df039b93f00ce,1073,34,1039
NR-PPAR-gamma,MCF7,6,8042,8043,5c5d20e589078db3f0675f55cabecd221114434876c73a4050ef27a492820726,1073,34,1039
NR-PPAR-gamma,MCF7,7,9042,9043,8790bb1546d300bbb2ddd1a469c9e34af49ad3800879004e3a7d005c516df876,1073,34,1039
NR-PPAR-gamma,MCF7,8,10042,10048,d4d474e307e0d06f6e0256fc0c046bf40b2f8387825721b791213ba9350205a2,1073,34,1039
NR-PPAR-gamma,MCF7,9,11042,11042,98c61ecc6e88ccc9617e68216f6076140a2397891b5ba0aa170b25a48d1042a1,1073,34,1039
NR-PPAR-gamma,MCF7,10,12042,12042,aef2b63473521dc12b06d2df4da6a99f2812b0ccedf59fe3d942d6473b07a0ee,1073,34,1039
NR-PPAR-gamma,MCF7,11,13042,13042,e90ca50bf78a70dac947c4866a8c66c6915174ab801847098d60fbdecdc092ad,1073,34,1039
NR-PPAR-gamma,MCF7,12,14042,14043,38901041f7617f2a7d12f669b3148fe069e2ca09b1c18c095e6f18b2964e570a,1073,34,1039
NR-PPAR-gamma,MCF7,13,15042,15042,a6d327e7b55af811402a71a81884e9ea3f5c993633f846e6df4114918d26ba46,1073,34,1039
NR-PPAR-gamma,MCF7,14,16042,16042,032dfc5517480b75c1db081d155555f885d53c8336f524fe4577205b4e354db3,1073,34,1039
NR-PPAR-gamma,MCF7,15,17042,17042,723e1f74e90de592f1034b2d2fa596cdff6260a777ba3da694745493151cbe1b,1073,34,1039
NR-PPAR-gamma,MCF7,16,18042,18042,05a689c8eb0bc3051e8df24dfd2b05a8430f980cb49db1a5f15ce77a98a09cdc,1073,34,1039
NR-PPAR-gamma,MCF7,17,19042,19042,1f1a69ac664cbe215179a1b7b913006d8d9a8cea28e8985f5321b3db59bbe04a,1073,34,1039
NR-PPAR-gamma,MCF7,18,20042,20043,c3f93fedc45ac2af5a1aa17b905f979269d6843373cb54b1ad48ed981ada2e43,1073,34,1039
NR-PPAR-gamma,MCF7,19,21042,21042,20405ae087b6a0891d6ee2a6906cd6da84e81dcf353a17368e28cd817c2445f4,1073,34,1039
SR-ARE,MCF7,0,2042,2042,42e7bea40d0e2b87e1d4a1e0f85be8b321a6261a09566be74ec56c98a417f346,923,160,763
SR-ARE,MCF7,1,3042,3042,bf6088316092cdc4b4bad13a44d2c41f7862e80d7186fa828ba3fbcf89a08431,923,160,763
SR-ARE,MCF7,2,4042,4042,a12377f93a652fb7ace5f163e17dad89e1c79e934d330983b84a3c43e630dbd9,923,160,763
SR-ARE,MCF7,3,5042,5042,f905ee62956b8d3d07efefa3c6d457e9d9773e87976afd2bbc63289a15c816a7,923,160,763
SR-ARE,MCF7,4,6042,6042,1fb458380e9ca05f43d3b0ae58118a60ed3449ccb1401e40f3a65b05a6e3ca47,923,160,763
SR-ARE,MCF7,5,7042,7042,34d7153753414d5b5e88f3bdcfbf0a06792b6f4fb00588586f2a8717fa8bd555,923,160,763
SR-ARE,MCF7,6,8042,8042,bad8f82a1f8612e28e46bc917eb00e47051b2c46e7b163012d8d73671dbe55a7,923,160,763
SR-ARE,MCF7,7,9042,9042,5dcce30be37e135f3eec0ee8dba926e5ae7db8ecd541bd82a938b0e85c83ffb5,923,160,763
SR-ARE,MCF7,8,10042,10042,b08c4120a08612024571ed12e772d446a7a1c2770cd518f5f0ca70c3fcb919c7,923,160,763
SR-ARE,MCF7,9,11042,11042,4ef0ff3d21b6c3a0ddb8b4f8a04863bd47e4b97f521dd494d38dd5f6389c8e5a,923,160,763
SR-ARE,MCF7,10,12042,12042,ca3c8c8146d8753f2573fc6f8962df35e16b5869b04508fc97633053c2c059d5,923,160,763
SR-ARE,MCF7,11,13042,13042,639bc153b85e367858dbeae99504d10408acdc69a55f95adcebca92917f28a81,923,160,763
SR-ARE,MCF7,12,14042,14042,4293645148ebf0289e0b66cc9ea446373958f8d57187e43ba262c493e1fec483,923,160,763
SR-ARE,MCF7,13,15042,15042,78da0d73bea9cc171ae16703508f44f14d59487a1b22232387a61532acf60079,923,160,763
SR-ARE,MCF7,14,16042,16042,d8f7bcba606772f858b6238bfad67676f40f3ef43e5e2526ffe3b4e33bdb52fb,923,160,763
SR-ARE,MCF7,15,17042,17042,ffbe9ee3b455f4e2dc3f7cdf2712c16b39363cbfe74706bc140f307849f46721,923,160,763
SR-ARE,MCF7,16,18042,18042,8b3e87b88b7bff4a1504ba44d6108292faa6f13c64aad18838e4cf807cb0b22c,923,160,763
SR-ARE,MCF7,17,19042,19042,bea59a6d971d812ec0f19bc3cdd150d18c35e7c675690e4d70845a1ec8b95983,923,160,763
SR-ARE,MCF7,18,20042,20042,fe6bcca9258293489cffeb3b50c792c6eb4f0a6ca7e5dd8a73937662d1398535,923,160,763
SR-ARE,MCF7,19,21042,21042,aad4337e1703f066371b4e32b7dcd0e7788e227432584e32186d5bdd0a7ab4d7,923,160,763
SR-ATAD5,MCF7,0,2042,2042,1f21a7bb1552c977fd7a816133f187ee811a931cd8ac7d88c871b0d491c6cedd,1196,57,1139
SR-ATAD5,MCF7,1,3042,3042,d33981f16a1eb14150586ee78b43d080173d3aad58f712bc1a0b4b9c60a058fc,1196,57,1139
SR-ATAD5,MCF7,2,4042,4042,6b27f80f8841b04d30baefd8d773bd7a20f3a6a17adf22421f1f4067a02f242c,1196,57,1139
SR-ATAD5,MCF7,3,5042,5042,234c655638e80d3a926ef98d32fc44469f35bc0a37530659f19bdda83cbc829c,1196,57,1139
SR-ATAD5,MCF7,4,6042,6042,292d4d36374fe4e90ced72524b69ede06025f6ed361f1daff9c778cf80313409,1196,57,1139
SR-ATAD5,MCF7,5,7042,7042,0a95248bbfb5a89f65fe3618c576c7d3adf91e4efe609bfc15ded6bc914c1f21,1196,57,1139
SR-ATAD5,MCF7,6,8042,8042,908c1a90b09f685aadb88fb684671c41c1e477e18aa264deb4169873211afcaf,1196,57,1139
SR-ATAD5,MCF7,7,9042,9042,8a59f8f6cb611a0f6ddf2e773161a914f499d6ffc41a31104297843ae0ea9135,1196,57,1139
SR-ATAD5,MCF7,8,10042,10042,fe942134296914057261ad2ae4a13519f740c96b1774a481a8478f4cf564ef9a,1196,57,1139
SR-ATAD5,MCF7,9,11042,11042,f3aa08c55af063b2444f532abef66414d029b1a48e40f22caf4c0255151428f0,1196,57,1139
SR-ATAD5,MCF7,10,12042,12042,10711e820f3372cb4753681c5e168fcff60f3cc6fb7d3abacf7bde81a5ea069b,1196,57,1139
SR-ATAD5,MCF7,11,13042,13042,51df739337123eac612320ae1b94c6b5e1d9b32f037645c3505ba65817471797,1196,57,1139
SR-ATAD5,MCF7,12,14042,14042,73ca4771e7e2ec8ede77abbe47bc66c3346a6defce4bdee6d63c97eac49528d8,1196,57,1139
SR-ATAD5,MCF7,13,15042,15042,1101dff1f93f46cd539d1e2588c0a62d80de66250e6197235bd4f3174122a0d4,1196,57,1139
SR-ATAD5,MCF7,14,16042,16042,8509b3ec968f2e102c4d0af58c0974760bc8a2f90d9dd9edb2fb6b19d74f4f5e,1196,57,1139
SR-ATAD5,MCF7,15,17042,17042,3b623fa2b213101b4f412eb3b0d88ccecfe66d605d532d0843b416cb9ab30e4a,1196,57,1139
SR-ATAD5,MCF7,16,18042,18042,7310d367b658eff71338242f90cf1d21dea0c680ad07b6f21ec621ddc7c71834,1196,57,1139
SR-ATAD5,MCF7,17,19042,19042,e75c646eb339097452d9679ad341f15153df3085527f98ebfe68b21e5232ea3d,1196,57,1139
SR-ATAD5,MCF7,18,20042,20042,f4bc665c3d77a1b777d2e8840f7d612ebedfd243e2f59cdc68287014f8c17d70,1196,57,1139
SR-ATAD5,MCF7,19,21042,21042,4c6c98d4bd400574507dbfad6aef37541b8f8dbdab379be7b4ffbfb4dd48de58,1196,57,1139
SR-HSE,MCF7,0,2042,2042,85b236e756e3cb4e75eca1ec7dd61b079dcd21821c4f2c6809d478109e22bcb6,1077,64,1013
SR-HSE,MCF7,1,3042,3042,42b9babb8c2a47d0da4329f655c9b52f3e0f2d11af105021a67e8695e3e198a1,1077,64,1013
SR-HSE,MCF7,2,4042,4042,c82de15c204d1f9a5d7951ef6ef2e2c26ccbaab3e045e85cd2de97af27183af1,1077,64,1013
SR-HSE,MCF7,3,5042,5042,d6d806fb9745ef9196146a5a3bd55fde5890f90b5ecf62f646e17de8789f1afc,1077,64,1013
SR-HSE,MCF7,4,6042,6042,732165e77a02d9010c272e025e2c90225b13be36757de5fe92cc2d9e98e72327,1077,64,1013
SR-HSE,MCF7,5,7042,7042,b02d17eb6652d1cdf07ead8ca668c40873e2e3fcaf3862f24a537b76403d1e72,1077,64,1013
SR-HSE,MCF7,6,8042,8042,a20058972e6fce49f32fd77636639277648cba27714e9aa9922045a7c441b2d4,1077,64,1013
SR-HSE,MCF7,7,9042,9042,76e944c0a002b3e41ef6a01e63a52dfbafa2be55ec3d022b4770c113b767ac39,1077,64,1013
SR-HSE,MCF7,8,10042,10042,735c96002b01e14604fe64c54a7ee6a4ffc2baf4fe72bd9f3035f0c78929a71d,1077,64,1013
SR-HSE,MCF7,9,11042,11043,8695f85abaa9e29629bbf43d749a8a38e8588ee9bf278b5d78b036a1f5fd9856,1077,64,1013
SR-HSE,MCF7,10,12042,12042,db21a2d190e32d01d2ed5f4d338edfbeef8ccc49ee7a9e7a7c081b9a0dd80ef6,1077,64,1013
SR-HSE,MCF7,11,13042,13042,f41a6182dbbf4ef2ef29bb6dce9faf59d7c61c9126eaa02a3610d2126e250d70,1077,64,1013
SR-HSE,MCF7,12,14042,14042,257ab881ddc371e28c6bf7e879553999f694fbb3529012ae72a833e74faf80bc,1077,64,1013
SR-HSE,MCF7,13,15042,15042,f011dae8117d78041dff77941977c45bcfa9e194c59b83dd395efba574e42770,1077,64,1013
SR-HSE,MCF7,14,16042,16042,923b0a4fc8fe50234907d71ae50505f1c7c54bd926f077ea9312b025f728838b,1077,64,1013
SR-HSE,MCF7,15,17042,17042,3c005488769c6f213843effdf8e7f28058ab8bd579ce32823cd52b9e3238c9c2,1077,64,1013
SR-HSE,MCF7,16,18042,18042,a4df6b37ff0dc7be47437a0e19763d07d794e6120586725f572272464dc38f5e,1077,64,1013
SR-HSE,MCF7,17,19042,19042,1fcebeb51a1d30fac41b5988ea34af3401c9c80340e4d9ec8a03b8b688ca4dda,1077,64,1013
SR-HSE,MCF7,18,20042,20042,3f423b973eb821fcfcc819528e36dc4991f88aa158c6708605e3fc31e2cefb7c,1077,64,1013
SR-HSE,MCF7,19,21042,21042,04aaad8c5a21cbb0d59cde2cc359fe3da704289fdca9729523da7754e8b24eac,1077,64,1013
SR-MMP,MCF7,0,2042,2042,feaa2d1f55b3b1435ad4567aff29647acd24263321426107fb76a3d94935f1b5,958,143,815
SR-MMP,MCF7,1,3042,3042,6d20038ba122d3eb2111fbcb4fb8f5d915f1c9e75cba1aab70f5592d22536b70,958,143,815
SR-MMP,MCF7,2,4042,4042,72adfb04ee04005965b4f5581491ea807e1530555d5fd59ff1f8ab77d01c23fd,958,143,815
SR-MMP,MCF7,3,5042,5042,b484657e3b70c78dd4d2fe802860e18a259f70bedc32f64b67c32726bc38ad67,958,143,815
SR-MMP,MCF7,4,6042,6042,8ac03b13e9ab4dc4942e60c35227daf7b29ce33f97d79b9b99595a53fdc740b1,958,143,815
SR-MMP,MCF7,5,7042,7042,e04fd48a94fb403d1bab74bb73d9f0e370ba4ec0c3ff40ff2ef3bfa7cdb7c33f,958,143,815
SR-MMP,MCF7,6,8042,8042,85c96b1929f6bd506bc232b122649a6753e25af4990aaba8f1cba0e137d22f38,958,143,815
SR-MMP,MCF7,7,9042,9042,11f6aa6956b638e8f5f41543e7c0817a68b84988ef117b609cd125d6dc081680,958,143,815
SR-MMP,MCF7,8,10042,10042,645aadd6b0c66a8bde4c9f335b79605f2bcf32825159d9c0a668c8cecde60945,958,143,815
SR-MMP,MCF7,9,11042,11042,227792614d2ce48a158b8c651f7381b2fa4359ff3580468df71eceb5fa1afe6f,958,143,815
SR-MMP,MCF7,10,12042,12042,2e6b29f22c2aa7a8c142b6a7bbeda5faecaa3f81c9c8617a1d0d9a0cc7f0fa8b,958,143,815
SR-MMP,MCF7,11,13042,13042,16016e3d0774ca14b167aafd9b58f0b477050402d31eba8d5567fca1146648c9,958,143,815
SR-MMP,MCF7,12,14042,14042,d2464c3b12074f6ed9221e4a4b2467f929b2c62e2996861b8bbb15a0b85ae3f9,958,143,815
SR-MMP,MCF7,13,15042,15042,5547974bae8aea31f8f5e2c897c3b5b20d67fd330daa48be28b88b8c65a17f83,958,143,815
SR-MMP,MCF7,14,16042,16042,646485e9184cf6eab05743b8e26ccd4f1f21733af208bbca3e89daec48377c31,958,143,815
SR-MMP,MCF7,15,17042,17042,65bd7663d63072147c83195c280b0585d1dd07f0c4b0c44ace56ea05b08888cc,958,143,815
SR-MMP,MCF7,16,18042,18042,ab498dd07564989f0d84cdb5df1d4c5c9b61412bd7d947769b40e19eca03e9a4,958,143,815
SR-MMP,MCF7,17,19042,19042,2b495d30057bc9b9070d0131f0e45499c3c21a25b8b715f8bc53d9d20bb537c6,958,143,815
SR-MMP,MCF7,18,20042,20042,3e76770770f51a5de1221c64524f6676ed881d00a9a743649f00482bbdfdb511,958,143,815
SR-MMP,MCF7,19,21042,21042,75ca9ee4ce219a18428219d83e53020a874a7c51f350baaddcc4de517fa83640,958,143,815
SR-p53,MCF7,0,2042,2042,4d08796e14c51e62cfeedddd5baf07c9097c0277f611ad4b2648dbb1d0e972c6,1158,100,1058
SR-p53,MCF7,1,3042,3042,1b5cfac0a4ee404a95073d7e1fb77a97bb05099f33cb1e560efaab46db1ac1f8,1158,100,1058
SR-p53,MCF7,2,4042,4042,51e7d8225d33497c5aae5960bad61c8254feecfe322619fe31a9749ff0b2d292,1158,100,1058
SR-p53,MCF7,3,5042,5042,5e1c01a90e59cd8a3fe6b5e2e3c3f1b2b26e201be21bf458962117099260a047,1158,100,1058
SR-p53,MCF7,4,6042,6042,4eca14bdb8649047a9503912d9ed1949857dae2b02f7ad3f9691242111ce0e08,1158,100,1058
SR-p53,MCF7,5,7042,7042,a99ac755f3466280a8be633acf3a2d29fd2fe87c709ede20a78ac5516775bcb2,1158,100,1058
SR-p53,MCF7,6,8042,8042,33430150a1d6515d54d4413e3d55d36ee3398d8f2e598e4832d2247f6fed386f,1158,100,1058
SR-p53,MCF7,7,9042,9042,8b09e83fa69ffaf3f23f6112fcc0c20d6d679f101f199f1f5272885664c40a8c,1158,100,1058
SR-p53,MCF7,8,10042,10042,92ff93707d7e7aea5b2893dae4c589e53ed6c1d83553dca5bd3b00c49667f914,1158,100,1058
SR-p53,MCF7,9,11042,11042,f0f850af66ac6a8e91b49fbb88cb76fd1bcabb3dcbd89ca2dc22bcb7bdffbac5,1158,100,1058
SR-p53,MCF7,10,12042,12042,13d2bd5de6e3f3f77245b164cc85a13daa34d57a14b1eac54f06012dd11a0bf3,1158,100,1058
SR-p53,MCF7,11,13042,13042,69da7c0feb8d9f6b52d894c771f786c3929c79ab57bf8d568c63328af9743104,1158,100,1058
SR-p53,MCF7,12,14042,14042,620372e10e431996aa58e40f563e4fb7ffd448d733a234f4fe120b922605e8af,1158,100,1058
SR-p53,MCF7,13,15042,15042,18883a11d0a53c1cb802dd0d205eb9776bf25dbcd81162b6bfe5c43794b1f788,1158,100,1058
SR-p53,MCF7,14,16042,16042,880f56e28d27b4a2868d388f6fd585b504fefeeb63eb9fc3782f7161e92ae009,1158,100,1058
SR-p53,MCF7,15,17042,17042,87e29cf7dc4965bf5ea376cc47358916e971cdd60fe792bb75e8505750c4d611,1158,100,1058
SR-p53,MCF7,16,18042,18042,96544b66fc357e190133eb071b452dbadcf14c2340a4d0640c9f12afb57ee3ef,1158,100,1058
SR-p53,MCF7,17,19042,19042,1218ff6e7e83e1c1139dfd0d2257467528c83dbc3d21cb6613e67ff8d8f01c4c,1158,100,1058
SR-p53,MCF7,18,20042,20042,5a2f3786c30679e7bfcc005400224fac2aff67ae5b38fdda4ba75409bdcb54e8,1158,100,1058
SR-p53,MCF7,19,21042,21042,951d011bb2b4bffcdf6cd1c7dbd7856304b0a131eda825b8e8b72c3ccf7f55ea,1158,100,1058
