ik,y,mean_probability_chem,mean_probability_chem_plus_bio,mean_delta_p,mean_aligned_delta_p,sd_aligned_delta_p,median_aligned_delta_p,mean_delta_rank,mean_aligned_delta_rank,mean_B,mean_aligned_B,mean_delta_log_loss,mean_log_loss_improvement,wilcoxon_p_aligned_delta_p,n_positive_direction,n_repeats_exceeding_threshold,n_repeats,task,drug_name,bh_q_rescue_correction,stable_min_repeats,selected_wilcoxon_only,magnitude_ok,selected,selected_q_lt_0.01,selected_q_lt_0.05,selected_q_lt_0.1,selected_q_lt_0.2,selected_previous
BOVGTQGAOIONJV,0,0.0284824288456481,0.0269703060958832,-0.0015121227497649,0.0015121227497649,0.0010748514644506,0.0013204754727661,0.0240118577075098,-0.0240118577075098,-0.0569312549344103,0.0569312549344103,-0.001554793852206,0.001554793852206,9.5367431640625e-07,20,0,20,NR-Aromatase,gliclazide,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
BPEGJWRSRHCHSN,0,0.0452164354682593,0.0419203970523794,-0.0032960384158799,0.0032960384158799,0.0020159010472062,0.0038099324705252,0.0397233201581027,-0.0397233201581027,-0.081095463074351,0.081095463074351,-0.0034435154031329,0.0034435154031329,9.5367431640625e-07,20,0,20,NR-Aromatase,temozolomide,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
BPFYOAJNDMUVBL,0,0.0636231931618754,0.0577022976010136,-0.0059208955608617,0.0059208955608617,0.0039377558829595,0.0058850914706744,-0.0216403162055335,0.0216403162055335,-0.1039762118115231,0.1039762118115231,-0.0063050001672487,0.0063050001672487,9.5367431640625e-07,20,0,20,NR-Aromatase,marbofloxacin,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
BPICBUSOMSTKRF,0,0.0595994149580388,0.0474688627588286,-0.0121305521992101,0.0121305521992101,0.0069266643876054,0.0128940369521286,-0.1018774703557312,0.1018774703557312,-0.2503755096471399,0.2503755096471399,-0.0127974569756266,0.0127974569756266,9.5367431640625e-07,20,2,20,NR-Aromatase,xylazine,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
BPLBGHOLXOTWMN,0,0.0343001432410869,0.0320673214586082,-0.0022328217824786,0.0022328217824786,0.0053833952574312,0.0005333645188542,0.0393280632411067,-0.0393280632411067,-0.0757105664535238,0.0757105664535238,-0.0023039738202686,0.0023039738202686,0.0824785232543945,12,0,20,NR-Aromatase,BRD-K43966364,0.1123724858313148,False,False,False,False,False,False,False,False,False
BPZSYCZIITTYBL,0,0.0630932641700717,0.0533006420632647,-0.0097926221068069,0.0097926221068069,0.0066206860726951,0.0083132202981735,-0.0718379446640316,0.0718379446640316,-0.1831952901087439,0.1831952901087439,-0.0103915995040835,0.0103915995040835,9.5367431640625e-07,20,3,20,NR-Aromatase,formoterol,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
BQJODPIMMWWMFC,0,0.0585157986473686,0.058007051218502,-0.0005087474288666,0.0005087474288666,0.0032114235636126,0.0008351886123901,0.0507411067193676,-0.0507411067193676,-0.0115851311528995,0.0115851311528995,-0.0005304944199498,0.0005304944199498,0.1649913787841797,13,0,20,NR-Aromatase,etamivan,0.2196755768733886,False,False,False,False,False,False,False,False,False
BRBKOPJOKNSWSG,0,0.0363254773109329,0.0369876267885768,0.0006621494776438,-0.0006621494776438,0.0039342122678157,-0.0002599726663397,0.0867588932806324,-0.0867588932806324,0.0133682686432818,-0.0133682686432818,0.0006958871669835,-0.0006958871669835,0.7738122940063477,9,0,20,NR-Aromatase,sulfaguanidine,0.9542665443872744,False,False,False,False,False,False,False,False,False
BRZANEXCSZCZCI,0,0.0501629481248941,0.0416873915729571,-0.0084755565519369,0.0084755565519369,0.0067820228774387,0.0088266534364926,-0.0476284584980237,0.0476284584980237,-0.2020622468048167,0.2020622468048167,-0.008871931902041,0.008871931902041,1.811981201171875e-05,18,1,20,NR-Aromatase,nifenazone,3.5187020836034755e-05,False,True,False,False,False,False,False,False,False
BSYNRYMUTXBXSQ,0,0.0419397806986632,0.0305133058061893,-0.0114264748924739,0.0114264748924739,0.0063265954932902,0.0112509661089766,-0.0665513833992094,0.0665513833992094,-0.3434913198837773,0.3434913198837773,-0.0118461735759104,0.0118461735759104,9.5367431640625e-07,20,3,20,NR-Aromatase,aspirin,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
BTFMCMVEUCGQDX,0,0.0706962505355427,0.0646093832979008,-0.0060868672376418,0.0060868672376418,0.0061195005328519,0.0034599418632272,-0.0367588932806324,0.0367588932806324,-0.1013092208908601,0.1013092208908601,-0.0065091846396934,0.0065091846396934,9.5367431640625e-07,20,0,20,NR-Aromatase,piperacetazine,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
BUGYDGFZZOZRHP,0,0.0510928930193042,0.048936371597567,-0.0021565214217372,0.0021565214217372,0.0034977325761916,0.0025846191942409,0.0470849802371541,-0.0470849802371541,-0.0476924961745615,0.0476924961745615,-0.0022636283365308,0.0022636283365308,0.0005083084106445,18,0,20,NR-Aromatase,memantine,0.0008496012006487,False,True,False,False,False,False,False,False,False
BUJAGSGYPOAWEI,0,0.0497510963635258,0.0377864522120983,-0.0119646441514275,0.0119646441514275,0.0049127406192553,0.0106982229478746,-0.0969861660079051,0.0969861660079051,-0.2894527197841308,0.2894527197841308,-0.0125124654149702,0.0125124654149702,9.5367431640625e-07,20,1,20,NR-Aromatase,tocainide,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
BUXRLJCGHZZYNE,0,0.0596561370302757,0.0513149332632372,-0.0083412037670385,0.0083412037670385,0.0098938517051671,0.0078398576902692,-0.058794466403162,0.058794466403162,-0.1796415841200148,0.1796415841200148,-0.0087769554456293,0.0087769554456293,0.0006046295166015,17,3,20,NR-Aromatase,cimaterol,0.0009981185670882,False,True,False,False,False,False,False,False,False
BVPWJMCABCPUQY,0,0.0486865674139311,0.0424776139014567,-0.0062089535124744,0.0062089535124744,0.0080989409448414,0.0070214748464706,-0.0139328063241106,0.0139328063241106,-0.1607393491336229,0.1607393491336229,-0.0064694058804707,0.0064694058804707,0.0031948089599609,16,0,20,NR-Aromatase,clebopride,0.004934556413405,False,True,False,False,False,False,False,False,False
BWPIARFWQZKAIA,0,0.0863069851088871,0.1056006427977044,0.0192936576888172,-0.0192936576888172,0.0157428071458819,-0.012434843330945,0.0775691699604743,-0.0775691699604743,0.2104007466118303,-0.2104007466118303,0.0215338285785245,-0.0215338285785245,0.9999990463256836,1,0,20,NR-Aromatase,protriptyline,1.0,False,False,False,False,False,False,False,False,False
BXZVVICBKDXVGW,0,0.0454991561377405,0.0437806729714966,-0.0017184831662438,0.0017184831662438,0.004656365862387,0.000251987370368,0.062994071146245,-0.062994071146245,-0.0440628912793887,0.0440628912793887,-0.0017921335018953,0.0017921335018953,0.1386775970458984,11,0,20,NR-Aromatase,didanosine,0.1854317583356584,False,False,False,False,False,False,False,False,False
BYBLEWFAAKGYCD,1,0.4165101821951311,0.6179028294084224,0.2013926472132912,0.2013926472132912,0.0968283395503502,0.1837609480970284,-0.004990118577075,-0.004990118577075,0.8417006285086297,0.8417006285086297,-0.3818226483933714,0.3818226483933714,9.5367431640625e-07,20,20,20,NR-Aromatase,miconazole,1.6472556374289773e-06,True,True,True,True,True,True,True,True,True
BYJAVTDNIXVSPW,0,0.0471832158458586,0.036953891570839,-0.0102293242750196,0.0102293242750196,0.0045007387895259,0.0093703401185861,-0.0695158102766798,0.0695158102766798,-0.2585097895493873,0.2585097895493873,-0.0106771376619839,0.0106771376619839,9.5367431640625e-07,20,0,20,NR-Aromatase,tetryzoline,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
BYPFEZZEUUWMEJ,0,0.0591169071014598,0.0555039901953605,-0.0036129169060992,0.0036129169060992,0.0018315795004206,0.0033360772889322,0.0149703557312252,-0.0149703557312252,-0.0668170974322097,0.0668170974322097,-0.0038336396512386,0.0038336396512386,9.5367431640625e-07,20,0,20,NR-Aromatase,pentoxifylline,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
BZKPWHYZMXOIDC,0,0.0243134117547892,0.0209322970248168,-0.0033811147299724,0.0033811147299724,0.0019318486931668,0.003333739078602,0.0045454545454545,-0.0045454545454545,-0.1552599079952638,0.1552599079952638,-0.0034587548985229,0.0034587548985229,9.5367431640625e-07,20,0,20,NR-Aromatase,acetazolamide,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
BZMKNPGKXJAIDV,0,0.0729416034085308,0.0812922687247825,0.0083506653162517,-0.0083506653162517,0.0104191678625122,-0.0034879286393316,0.0800395256916996,-0.0800395256916996,0.1090059176144208,-0.1090059176144208,0.0091273829839474,-0.0091273829839474,0.9998388290405272,5,0,20,NR-Aromatase,cinalukast,1.0,False,False,False,False,False,False,False,False,False
CAJIGINSTLKQMM,0,0.0819916162635615,0.0792828627550003,-0.0027087535085611,0.0027087535085611,0.0058317484532752,0.0045565482066221,-0.0134881422924901,0.0134881422924901,-0.0381869612601032,0.0381869612601032,-0.0029337909655316,0.0029337909655316,0.0119752883911132,16,0,20,NR-Aromatase,propoxycaine,0.0173780929210574,False,True,False,False,False,False,False,False,False
CAMYKONBWHRPDD,0,0.0685424496730217,0.054811011727866,-0.0137314379451557,0.0137314379451557,0.0135943247279159,0.0138840280966878,-0.1330039525691699,0.1330039525691699,-0.2673496103083859,0.2673496103083859,-0.0145577395798921,0.0145577395798921,3.147125244140625e-05,19,6,20,NR-Aromatase,phenprobamate,5.879659138753743e-05,False,True,False,False,False,False,False,False,False
CBEQULMOCCWAQT,0,0.1480216201840178,0.1369143609241797,-0.011107259259838,0.011107259259838,0.0161115762722536,0.016364560096593,-0.0566699604743083,0.0566699604743083,-0.0977578238015659,0.0977578238015659,-0.0127691710462737,0.0127691710462737,0.0036478042602539,15,7,20,NR-Aromatase,triprolidine,0.0055881256752825,False,True,False,False,False,False,False,False,False
CBQGYUDMJHNJBX,0,0.0745344268167017,0.0731509893516286,-0.001383437465073,0.001383437465073,0.0025617312158515,0.0014808779596746,0.012796442687747,-0.012796442687747,-0.0220088861173808,0.0220088861173808,-0.0014821565090748,0.0014821565090748,0.0041542053222656,17,0,20,NR-Aromatase,reboxetine,0.0063122340611049,False,True,False,False,False,False,False,False,False
CDOZDBSBBXSXLB,0,0.1098100320950917,0.0972299242137713,-0.0125801078813203,0.0125801078813203,0.0053764330968977,0.012986217654155,-0.0762351778656126,0.0762351778656126,-0.137111789764686,0.137111789764686,-0.0140229521739206,0.0140229521739206,9.5367431640625e-07,20,3,20,NR-Aromatase,profenamine,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
CEBYCSRFKCEUSW,0,0.0853247982844004,0.0951240370380259,0.0097992387536255,-0.0097992387536255,0.0069865646053771,-0.0088724156320115,0.0541007905138339,-0.0541007905138339,0.1150268392509422,-0.1150268392509422,0.0108344593798981,-0.0108344593798981,1.0,0,0,20,NR-Aromatase,relcovaptan,1.0,False,False,False,False,False,False,False,False,False
CEMAWMOMDPGJMB,0,0.0632172028264179,0.0592944640539157,-0.0039227387725022,0.0039227387725022,0.0073924648580426,0.0073686758281537,-0.0040019762845849,0.0040019762845849,-0.0750428676384001,0.0750428676384001,-0.0041502569178712,0.0041502569178712,0.0147876739501953,16,0,20,NR-Aromatase,oxprenolol,0.0212942504882812,False,True,False,False,False,False,False,False,False
CEUORZQYGODEFX,0,0.0765479310729368,0.1164773295133543,0.0399293984404174,-0.0399293984404174,0.0193121199099838,-0.0429831703647287,0.1982213438735177,-0.1982213438735177,0.4508163424444333,-0.4508163424444333,0.044437420328625,-0.044437420328625,1.0,0,0,20,NR-Aromatase,aripiprazole,1.0,False,False,False,False,False,False,False,False,False
CFJMRBQWBDQYMK,0,0.0595327078632245,0.0550821110675771,-0.0044505967956474,0.0044505967956474,0.0061899407231201,0.0016040598686443,0.0021245059288537,-0.0021245059288537,-0.0842527884915912,0.0842527884915912,-0.0047164284813017,0.0047164284813017,0.0013561248779296,15,0,20,NR-Aromatase,pentoxyverine,0.0021514116707494,False,True,False,False,False,False,False,False,False
CFOYWRHIYXMDOT,0,0.055875888755016,0.045705724877912,-0.010170163877104,0.010170163877104,0.0083324994459582,0.0098424779717192,-0.0714426877470355,0.0714426877470355,-0.2262180063299065,0.2262180063299065,-0.0106900515298452,0.0106900515298452,9.5367431640625e-06,18,4,20,NR-Aromatase,carbimazole,1.9155346784468883e-05,False,True,False,False,False,False,False,False,False
CGIGDMFJXJATDK,0,0.1057385568203482,0.1023879971073155,-0.0033505597130327,0.0033505597130327,0.0050972583316436,0.0042601063843823,-0.0359683794466403,0.0359683794466403,-0.0370294106623001,0.0370294106623001,-0.0037233075807325,0.0037233075807325,0.0031948089599609,18,0,20,NR-Aromatase,indometacin,0.004934556413405,False,True,False,False,False,False,False,False,False
CJCSPKMFHVPWAR,0,0.0349729256522288,0.0287328518691006,-0.0062400737831282,0.0062400737831282,0.0030871561805553,0.0065673137437428,-0.0053853754940711,0.0053853754940711,-0.2054981556282149,0.2054981556282149,-0.0064446372587821,0.0064446372587821,9.5367431640625e-07,20,0,20,NR-Aromatase,methyldopa,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
CJGYSWNGNKCJSB,0,0.0617555526020065,0.054383674049144,-0.0073718785528625,0.0073718785528625,0.0030355588173845,0.0067143370423284,-0.038092885375494,0.038092885375494,-0.1352833114341224,0.1352833114341224,-0.0078273079580525,0.0078273079580525,9.5367431640625e-07,20,0,20,NR-Aromatase,BRD-A95074085,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
CJXAEXPPLWQRFR,0,0.143160625402983,0.1297660110711637,-0.0133946143318193,0.0133946143318193,0.0123550377094678,0.0125878043892679,-0.0555830039525691,0.0555830039525691,-0.1159663988403714,0.1159663988403714,-0.0154758267577186,0.0154758267577186,1.9073486328125e-06,19,5,20,NR-Aromatase,clemizole,4.354337366615853e-06,False,True,False,False,False,False,False,False,False
CLKOFPXJLQSYAH,0,0.0406602634373544,0.032715083699406,-0.0079451797379484,0.0079451797379484,0.002667452928185,0.0087091227130544,-0.0292490118577075,0.0292490118577075,-0.228378174549361,0.228378174549361,-0.0082455869697221,0.0082455869697221,9.5367431640625e-07,20,0,20,NR-Aromatase,bacitracin,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
CLPFFLWZZBQMAO,1,0.1929131687728664,0.1731391958159104,-0.0197739729569559,-0.0197739729569559,0.0161154888657162,-0.0202345954612012,-0.0450098814229249,-0.0450098814229249,-0.1342498403820468,-0.1342498403820468,0.110107416253936,-0.110107416253936,0.9999990463256836,1,0,20,NR-Aromatase,fadrozole,1.0,False,False,False,False,False,False,False,False,False
CMHHMUWAYWTMGS,0,0.0897939616751621,0.0928014324504442,0.0030074707752821,-0.0030074707752821,0.0072102804360169,0.0009180342796443,0.0099308300395256,-0.0099308300395256,0.0331254588610489,-0.0331254588610489,0.0033470373630682,-0.0033470373630682,0.6892433166503906,12,0,20,NR-Aromatase,oxybuprocaine,0.8636301798992846,False,False,False,False,False,False,False,False,False
CMSMOCZEIVJLDB,0,0.0404753519188857,0.0389997096665021,-0.0014756422523835,0.0014756422523835,0.0028598449418318,0.0014409939808021,0.0615612648221343,-0.0615612648221343,-0.0407502877228948,0.0407502877228948,-0.0015338515671955,0.0015338515671955,0.0009927749633789,17,0,20,NR-Aromatase,cyclophosphamide,0.0015966277761557,False,True,False,False,False,False,False,False,False
CMWTZPSULFXXJA,0,0.0769490722283035,0.0687577638376613,-0.0081913083906422,0.0081913083906422,0.00554268446772,0.0074036099897379,-0.0525691699604743,0.0525691699604743,-0.1236486423977641,0.1236486423977641,-0.0088270223658649,0.0088270223658649,9.5367431640625e-07,20,1,20,NR-Aromatase,naproxen,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
CNBGNNVCVSKAQZ,0,0.0781775393225315,0.0837717291714567,0.0055941898489251,-0.0055941898489251,0.0064568186186923,-0.0040790267840646,0.0569664031620553,-0.0569664031620553,0.0724889861734813,-0.0724889861734813,0.006115459569051,-0.006115459569051,0.9999160766601562,1,0,20,NR-Aromatase,benzydamine,1.0,False,False,False,False,False,False,False,False,False
CNPVJJQCETWNEU,0,0.0879182870102058,0.0808037322505717,-0.0071145547596341,0.0071145547596341,0.0148705126592541,0.0070693409447519,-0.0720849802371541,0.0720849802371541,-0.107622085573613,0.107622085573613,-0.0076546018980366,0.0076546018980366,0.0291290283203125,13,4,20,NR-Aromatase,vicriviroc,0.0411233340992647,False,True,False,False,False,False,False,False,False
COVZYZSDYWQREU,0,0.0358746459934992,0.0296995118590736,-0.0061751341344256,0.0061751341344256,0.0051145870941855,0.0058586971900638,-0.0019268774703557,0.0019268774703557,-0.2064814856377645,0.2064814856377645,-0.0063769269388115,0.0063769269388115,4.76837158203125e-06,18,0,20,NR-Aromatase,busulfan,9.918212890625e-06,False,True,False,False,False,False,False,False,False
CPJSUEIXXCENMM,0,0.052920381261199,0.051384746875176,-0.0015356343860229,0.0015356343860229,0.0019692847053555,0.001826259350097,0.0536067193675889,-0.0536067193675889,-0.0326695665875818,0.0326695665875818,-0.00161543516081,0.00161543516081,0.0024299621582031,16,0,20,NR-Aromatase,phenacetin,0.0037970694158232,False,True,False,False,False,False,False,False,False
CPTBDICYNRMXFX,0,0.0451510623589861,0.0423375050065932,-0.0028135573523929,0.0028135573523929,0.0032668013495495,0.002991459355677,0.0426383399209486,-0.0426383399209486,-0.0691830373854662,0.0691830373854662,-0.0029390771200112,0.0029390771200112,0.0006046295166015,18,0,20,NR-Aromatase,procarbazine,0.0009981185670882,False,True,False,False,False,False,False,False,False
CPZBLNMUGSZIPR,0,0.0426332252698637,0.0369805364839035,-0.0056526887859601,0.0056526887859601,0.0037700795779185,0.0044378981805246,0.0040019762845849,-0.0040019762845849,-0.1533215143634478,0.1533215143634478,-0.0058816060304699,0.0058816060304699,9.5367431640625e-07,20,0,20,NR-Aromatase,palonosetron,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
CTRLABGOLIVAIY,0,0.0477553857148818,0.0547433394145932,0.0069879536997113,-0.0069879536997113,0.0117089499696103,-0.0032186125046985,0.1686758893280632,-0.1686758893280632,0.1217155034349557,-0.1217155034349557,0.0074513916419835,-0.0074513916419835,0.9866790771484376,8,0,20,NR-Aromatase,oxcarbazepine,1.0,False,False,False,False,False,False,False,False,False
